Id,VendorName,Route,RunType,Type,Reason,Delay,Schools,School Reported,DateOccured
339364,LEESEL TRANSPORTATION CORP (B2192),n482,AM Run,Running Late,Heavy Traffic,31-45 Min,02397,false,2021-06-09
339364,LEESEL TRANSPORTATION CORP (B2192),n482,AM Run,Running Late,Heavy Traffic,31-45 Min,02811,false,2021-06-09
338897,LEESEL TRANSPORTATION CORP (B2192),n482,PM Run,Running Late,Heavy Traffic,31-45 Min,02397,false,2021-06-07
338897,LEESEL TRANSPORTATION CORP (B2192),n482,PM Run,Running Late,Heavy Traffic,31-45 Min,02811,false,2021-06-07
339140,LEESEL TRANSPORTATION CORP (B2192),n482,AM Run,Running Late,Heavy Traffic,31-45 Min,02397,false,2021-06-07
339140,LEESEL TRANSPORTATION CORP (B2192),n482,AM Run,Running Late,Heavy Traffic,31-45 Min,02811,false,2021-06-07
340132,LEESEL TRANSPORTATION CORP (B2192),n483,PM Run,Running Late,Heavy Traffic,46-60 Min,02135,false,2021-06-11
340196,LEESEL TRANSPORTATION CORP (B2192),n483,AM Run,Running Late,Heavy Traffic,31-45 Min,02135,false,2021-06-11
339811,LEESEL TRANSPORTATION CORP (B2192),n483,PM Run,Running Late,Heavy Traffic,31-45 Min,02135,false,2021-06-10
339936,LEESEL TRANSPORTATION CORP (B2192),n483,AM Run,Running Late,Heavy Traffic,46-60 Min,02135,false,2021-06-10
340312,LEESEL TRANSPORTATION CORP (B2192),n486,AM Run,Running Late,Heavy Traffic,46-60 Min,02347,false,2021-06-14
338305,CAREFUL BUS,n490,AM Run,Running Late,Heavy Traffic,16-30 Min,02347,false,2021-06-01
338735,LEESEL TRANSPORTATION CORP (B2192),n491,AM Run,Running Late,Heavy Traffic,46-60 Min,02347,false,2021-06-04
341733,LEESEL TRANSPORTATION CORP (B2192),n494,AM Run,Running Late,Heavy Traffic,46-60 Min,02347,false,2021-06-23
339767,LEESEL TRANSPORTATION CORP (B2192),n494,AM Run,Running Late,Heavy Traffic,46-60 Min,02347,false,2021-06-10
338393,LEESEL TRANSPORTATION CORP (B2192),n494,PM Run,Running Late,Heavy Traffic,46-60 Min,02347,false,2021-06-01
341703,LEESEL TRANSPORTATION CORP (B2192),n495,AM Run,Running Late,Heavy Traffic,46-60 Min,02347,false,2021-06-23
341459,LEESEL TRANSPORTATION CORP (B2192),n496,PM Run,Running Late,Heavy Traffic,31-45 Min,02036,false,2021-06-21
341459,LEESEL TRANSPORTATION CORP (B2192),n496,PM Run,Running Late,Heavy Traffic,31-45 Min,02075,false,2021-06-21
341380,LEESEL TRANSPORTATION CORP (B2192),n496,AM Run,Running Late,Heavy Traffic,31-45 Min,02036,false,2021-06-21
341380,LEESEL TRANSPORTATION CORP (B2192),n496,AM Run,Running Late,Heavy Traffic,31-45 Min,02075,false,2021-06-21
340141,LEESEL TRANSPORTATION CORP (B2192),n496,PM Run,Running Late,Heavy Traffic,46-60 Min,02036,false,2021-06-11
340141,LEESEL TRANSPORTATION CORP (B2192),n496,PM Run,Running Late,Heavy Traffic,46-60 Min,02075,false,2021-06-11
340269,LEESEL TRANSPORTATION CORP (B2192),n496,AM Run,Running Late,Heavy Traffic,31-45 Min,02036,false,2021-06-11
340269,LEESEL TRANSPORTATION CORP (B2192),n496,AM Run,Running Late,Heavy Traffic,31-45 Min,02075,false,2021-06-11
339875,LEESEL TRANSPORTATION CORP (B2192),n496,PM Run,Running Late,Heavy Traffic,46-60 Min,02036,false,2021-06-10
339875,LEESEL TRANSPORTATION CORP (B2192),n496,PM Run,Running Late,Heavy Traffic,46-60 Min,02075,false,2021-06-10
340001,LEESEL TRANSPORTATION CORP (B2192),n496,AM Run,Running Late,Heavy Traffic,46-60 Min,02036,false,2021-06-10
340001,LEESEL TRANSPORTATION CORP (B2192),n496,AM Run,Running Late,Heavy Traffic,46-60 Min,02075,false,2021-06-10
338895,LEESEL TRANSPORTATION CORP (B2192),n496,PM Run,Running Late,Heavy Traffic,31-45 Min,02036,false,2021-06-07
338895,LEESEL TRANSPORTATION CORP (B2192),n496,PM Run,Running Late,Heavy Traffic,31-45 Min,02075,false,2021-06-07
338383,LEESEL TRANSPORTATION CORP (B2192),n496,PM Run,Running Late,Heavy Traffic,46-60 Min,02036,false,2021-06-01
338383,LEESEL TRANSPORTATION CORP (B2192),n496,PM Run,Running Late,Heavy Traffic,46-60 Min,02075,false,2021-06-01
338239,LEESEL TRANSPORTATION CORP (B2192),n496,AM Run,Running Late,Heavy Traffic,46-60 Min,02036,false,2021-06-01
338239,LEESEL TRANSPORTATION CORP (B2192),n496,AM Run,Running Late,Heavy Traffic,46-60 Min,02075,false,2021-06-01
338916,LEESEL TRANSPORTATION CORP (B2192),n498,PM Run,Running Late,Heavy Traffic,31-45 Min,01325,false,2021-06-07
338916,LEESEL TRANSPORTATION CORP (B2192),n498,PM Run,Running Late,Heavy Traffic,31-45 Min,01569,false,2021-06-07
338916,LEESEL TRANSPORTATION CORP (B2192),n498,PM Run,Running Late,Heavy Traffic,31-45 Min,01616,false,2021-06-07
338916,LEESEL TRANSPORTATION CORP (B2192),n498,PM Run,Running Late,Heavy Traffic,31-45 Min,01657,false,2021-06-07
341129,LEESEL TRANSPORTATION CORP (B2192),n499,PM Run,Running Late,Heavy Traffic,46-60 Min,02930,false,2021-06-18
341102,LEESEL TRANSPORTATION CORP (B2192),n499,AM Run,Running Late,Heavy Traffic,31-45 Min,02930,false,2021-06-18
341066,LEESEL TRANSPORTATION CORP (B2192),n499,PM Run,Running Late,Heavy Traffic,31-45 Min,02930,false,2021-06-17
341095,LEESEL TRANSPORTATION CORP (B2192),n499,AM Run,Running Late,Heavy Traffic,31-45 Min,02930,false,2021-06-17
338868,LEESEL TRANSPORTATION CORP (B2192),n504,AM Run,Running Late,Heavy Traffic,31-45 Min,06006,false,2021-06-04
338868,LEESEL TRANSPORTATION CORP (B2192),n504,AM Run,Running Late,Heavy Traffic,31-45 Min,06211,false,2021-06-04
338394,LEESEL TRANSPORTATION CORP (B2192),n504,PM Run,Running Late,Heavy Traffic,46-60 Min,06006,false,2021-06-01
338394,LEESEL TRANSPORTATION CORP (B2192),n504,PM Run,Running Late,Heavy Traffic,46-60 Min,06211,false,2021-06-01
338290,LEESEL TRANSPORTATION CORP (B2192),n504,AM Run,Running Late,Heavy Traffic,46-60 Min,06006,false,2021-06-01
338290,LEESEL TRANSPORTATION CORP (B2192),n504,AM Run,Running Late,Heavy Traffic,46-60 Min,06211,false,2021-06-01
341866,LEESEL TRANSPORTATION CORP (B2192),n505,PM Run,Running Late,Heavy Traffic,31-45 Min,06010,false,2021-06-24
341847,LEESEL TRANSPORTATION CORP (B2192),n505,AM Run,Running Late,Heavy Traffic,31-45 Min,06010,false,2021-06-24
340281,LEESEL TRANSPORTATION CORP (B2192),n506,PM Run,Running Late,Heavy Traffic,0-15 Min,06052,false,2021-06-11
340281,LEESEL TRANSPORTATION CORP (B2192),n506,PM Run,Running Late,Heavy Traffic,0-15 Min,06311,false,2021-06-11
338969,LEESEL TRANSPORTATION CORP (B2192),n508,PM Run,Running Late,Heavy Traffic,46-60 Min,02990,false,2021-06-07
339120,LEESEL TRANSPORTATION CORP (B2192),n508,AM Run,Running Late,Heavy Traffic,31-45 Min,02990,false,2021-06-07
339200,LEESEL TRANSPORTATION CORP (B2192),n511,PM Run,Running Late,Heavy Traffic,46-60 Min,02990,false,2021-06-08
338412,LEESEL TRANSPORTATION CORP (B2192),n511,PM Run,Running Late,Heavy Traffic,31-45 Min,02990,false,2021-06-01
339530,LEESEL TRANSPORTATION CORP (B2192),n512,AM Run,Running Late,Heavy Traffic,31-45 Min,02076,false,2021-06-09
341299,LEESEL TRANSPORTATION CORP (B2192),n513,AM Run,Running Late,Heavy Traffic,31-45 Min,02990,false,2021-06-21
339186,LEESEL TRANSPORTATION CORP (B2192),n517,AM Run,Running Late,Heavy Traffic,16-30 Min,02918,false,2021-06-08
339436,LEESEL TRANSPORTATION CORP (B2192),n518,PM Run,Running Late,Heavy Traffic,31-45 Min,02830,false,2021-06-09
339436,LEESEL TRANSPORTATION CORP (B2192),n518,PM Run,Running Late,Heavy Traffic,31-45 Min,02918,false,2021-06-09
339478,LEESEL TRANSPORTATION CORP (B2192),n518,AM Run,Running Late,Heavy Traffic,31-45 Min,02830,false,2021-06-09
339478,LEESEL TRANSPORTATION CORP (B2192),n518,AM Run,Running Late,Heavy Traffic,31-45 Min,02918,false,2021-06-09
338927,LEESEL TRANSPORTATION CORP (B2192),n518,PM Run,Running Late,Heavy Traffic,31-45 Min,02830,false,2021-06-07
338927,LEESEL TRANSPORTATION CORP (B2192),n518,PM Run,Running Late,Heavy Traffic,31-45 Min,02918,false,2021-06-07
339006,LEESEL TRANSPORTATION CORP (B2192),n518,AM Run,Running Late,Heavy Traffic,61-90 Min,02830,false,2021-06-07
339006,LEESEL TRANSPORTATION CORP (B2192),n518,AM Run,Running Late,Heavy Traffic,61-90 Min,02918,false,2021-06-07
338749,LEESEL TRANSPORTATION CORP (B2192),n518,PM Run,Running Late,Heavy Traffic,46-60 Min,02830,false,2021-06-04
338749,LEESEL TRANSPORTATION CORP (B2192),n518,PM Run,Running Late,Heavy Traffic,46-60 Min,02918,false,2021-06-04
338810,LEESEL TRANSPORTATION CORP (B2192),n518,AM Run,Running Late,Heavy Traffic,46-60 Min,02830,false,2021-06-04
338810,LEESEL TRANSPORTATION CORP (B2192),n518,AM Run,Running Late,Heavy Traffic,46-60 Min,02918,false,2021-06-04
341211,LEESEL TRANSPORTATION CORP (B2192),n526,PM Run,Running Late,Heavy Traffic,31-45 Min,04483,false,2021-06-18
341211,LEESEL TRANSPORTATION CORP (B2192),n526,PM Run,Running Late,Heavy Traffic,31-45 Min,04565,false,2021-06-18
341211,LEESEL TRANSPORTATION CORP (B2192),n526,PM Run,Running Late,Heavy Traffic,31-45 Min,04837,false,2021-06-18
340220,LEESEL TRANSPORTATION CORP (B2192),n526,PM Run,Running Late,Heavy Traffic,16-30 Min,04483,false,2021-06-11
340220,LEESEL TRANSPORTATION CORP (B2192),n526,PM Run,Running Late,Heavy Traffic,16-30 Min,04565,false,2021-06-11
340220,LEESEL TRANSPORTATION CORP (B2192),n526,PM Run,Running Late,Heavy Traffic,16-30 Min,04837,false,2021-06-11
338346,LEESEL TRANSPORTATION CORP (B2192),n527,AM Run,Breakdown,Mechanical Problem,,03185,false,2021-06-01
338346,LEESEL TRANSPORTATION CORP (B2192),n527,AM Run,Breakdown,Mechanical Problem,,03475,false,2021-06-01
338346,LEESEL TRANSPORTATION CORP (B2192),n527,AM Run,Breakdown,Mechanical Problem,,03864,false,2021-06-01
340527,LEESEL TRANSPORTATION CORP (B2192),n529,PM Run,Running Late,Delayed by School,46-60 Min,02075,false,2021-06-15
340527,LEESEL TRANSPORTATION CORP (B2192),n529,PM Run,Running Late,Delayed by School,46-60 Min,02734,false,2021-06-15
339494,LEESEL TRANSPORTATION CORP (B2192),n529,AM Run,Running Late,Heavy Traffic,61-90 Min,02075,false,2021-06-09
339494,LEESEL TRANSPORTATION CORP (B2192),n529,AM Run,Running Late,Heavy Traffic,61-90 Min,02734,false,2021-06-09
341892,LEESEL TRANSPORTATION CORP (B2192),n531,PM Run,Running Late,Heavy Traffic,46-60 Min,02053,false,2021-06-25
341892,LEESEL TRANSPORTATION CORP (B2192),n531,PM Run,Running Late,Heavy Traffic,46-60 Min,02566,false,2021-06-25
341931,LEESEL TRANSPORTATION CORP (B2192),n531,AM Run,Running Late,Heavy Traffic,31-45 Min,02053,false,2021-06-25
341931,LEESEL TRANSPORTATION CORP (B2192),n531,AM Run,Running Late,Heavy Traffic,31-45 Min,02566,false,2021-06-25
341789,LEESEL TRANSPORTATION CORP (B2192),n531,PM Run,Running Late,Heavy Traffic,31-45 Min,02053,false,2021-06-24
341789,LEESEL TRANSPORTATION CORP (B2192),n531,PM Run,Running Late,Heavy Traffic,31-45 Min,02566,false,2021-06-24
341834,LEESEL TRANSPORTATION CORP (B2192),n531,AM Run,Running Late,Heavy Traffic,31-45 Min,02053,false,2021-06-24
341834,LEESEL TRANSPORTATION CORP (B2192),n531,AM Run,Running Late,Heavy Traffic,31-45 Min,02566,false,2021-06-24
341697,LEESEL TRANSPORTATION CORP (B2192),n531,PM Run,Running Late,Heavy Traffic,31-45 Min,02053,false,2021-06-23
341697,LEESEL TRANSPORTATION CORP (B2192),n531,PM Run,Running Late,Heavy Traffic,31-45 Min,02566,false,2021-06-23
341637,LEESEL TRANSPORTATION CORP (B2192),n531,AM Run,Running Late,Heavy Traffic,31-45 Min,02053,false,2021-06-23
341637,LEESEL TRANSPORTATION CORP (B2192),n531,AM Run,Running Late,Heavy Traffic,31-45 Min,02566,false,2021-06-23
341523,LEESEL TRANSPORTATION CORP (B2192),n531,PM Run,Running Late,Heavy Traffic,46-60 Min,02053,false,2021-06-22
341523,LEESEL TRANSPORTATION CORP (B2192),n531,PM Run,Running Late,Heavy Traffic,46-60 Min,02566,false,2021-06-22
341615,LEESEL TRANSPORTATION CORP (B2192),n531,AM Run,Running Late,Heavy Traffic,46-60 Min,02053,false,2021-06-22
341615,LEESEL TRANSPORTATION CORP (B2192),n531,AM Run,Running Late,Heavy Traffic,46-60 Min,02566,false,2021-06-22
341292,LEESEL TRANSPORTATION CORP (B2192),n531,PM Run,Running Late,Heavy Traffic,31-45 Min,02053,false,2021-06-21
341292,LEESEL TRANSPORTATION CORP (B2192),n531,PM Run,Running Late,Heavy Traffic,31-45 Min,02566,false,2021-06-21
341378,LEESEL TRANSPORTATION CORP (B2192),n531,AM Run,Running Late,Heavy Traffic,31-45 Min,02053,false,2021-06-21
341378,LEESEL TRANSPORTATION CORP (B2192),n531,AM Run,Running Late,Heavy Traffic,31-45 Min,02566,false,2021-06-21
341168,LEESEL TRANSPORTATION CORP (B2192),n531,PM Run,Running Late,Heavy Traffic,31-45 Min,02053,false,2021-06-18
341168,LEESEL TRANSPORTATION CORP (B2192),n531,PM Run,Running Late,Heavy Traffic,31-45 Min,02566,false,2021-06-18
341243,LEESEL TRANSPORTATION CORP (B2192),n531,AM Run,Running Late,Heavy Traffic,31-45 Min,02053,false,2021-06-18
341243,LEESEL TRANSPORTATION CORP (B2192),n531,AM Run,Running Late,Heavy Traffic,31-45 Min,02566,false,2021-06-18
341080,LEESEL TRANSPORTATION CORP (B2192),n531,PM Run,Running Late,Heavy Traffic,31-45 Min,02053,false,2021-06-17
341080,LEESEL TRANSPORTATION CORP (B2192),n531,PM Run,Running Late,Heavy Traffic,31-45 Min,02566,false,2021-06-17
340991,LEESEL TRANSPORTATION CORP (B2192),n531,AM Run,Running Late,Heavy Traffic,31-45 Min,02053,false,2021-06-17
340991,LEESEL TRANSPORTATION CORP (B2192),n531,AM Run,Running Late,Heavy Traffic,31-45 Min,02566,false,2021-06-17
340755,LEESEL TRANSPORTATION CORP (B2192),n531,AM Run,Running Late,Heavy Traffic,46-60 Min,02053,false,2021-06-16
340755,LEESEL TRANSPORTATION CORP (B2192),n531,AM Run,Running Late,Heavy Traffic,46-60 Min,02566,false,2021-06-16
340624,LEESEL TRANSPORTATION CORP (B2192),n531,PM Run,Running Late,Heavy Traffic,31-45 Min,02053,false,2021-06-15
340624,LEESEL TRANSPORTATION CORP (B2192),n531,PM Run,Running Late,Heavy Traffic,31-45 Min,02566,false,2021-06-15
340604,LEESEL TRANSPORTATION CORP (B2192),n531,AM Run,Running Late,Heavy Traffic,31-45 Min,02053,false,2021-06-15
340604,LEESEL TRANSPORTATION CORP (B2192),n531,AM Run,Running Late,Heavy Traffic,31-45 Min,02566,false,2021-06-15
340135,LEESEL TRANSPORTATION CORP (B2192),n531,AM Run,Running Late,Heavy Traffic,31-45 Min,02053,false,2021-06-11
340135,LEESEL TRANSPORTATION CORP (B2192),n531,AM Run,Running Late,Heavy Traffic,31-45 Min,02566,false,2021-06-11
340002,LEESEL TRANSPORTATION CORP (B2192),n531,PM Run,Running Late,Heavy Traffic,46-60 Min,02053,false,2021-06-10
340002,LEESEL TRANSPORTATION CORP (B2192),n531,PM Run,Running Late,Heavy Traffic,46-60 Min,02566,false,2021-06-10
340025,LEESEL TRANSPORTATION CORP (B2192),n531,AM Run,Running Late,Heavy Traffic,31-45 Min,02053,false,2021-06-10
340025,LEESEL TRANSPORTATION CORP (B2192),n531,AM Run,Running Late,Heavy Traffic,31-45 Min,02566,false,2021-06-10
339350,LEESEL TRANSPORTATION CORP (B2192),n531,PM Run,Running Late,Heavy Traffic,31-45 Min,02053,false,2021-06-09
339350,LEESEL TRANSPORTATION CORP (B2192),n531,PM Run,Running Late,Heavy Traffic,31-45 Min,02566,false,2021-06-09
339429,LEESEL TRANSPORTATION CORP (B2192),n531,AM Run,Running Late,Heavy Traffic,31-45 Min,02053,false,2021-06-09
339429,LEESEL TRANSPORTATION CORP (B2192),n531,AM Run,Running Late,Heavy Traffic,31-45 Min,02566,false,2021-06-09
339108,LEESEL TRANSPORTATION CORP (B2192),n531,PM Run,Running Late,Heavy Traffic,46-60 Min,02053,false,2021-06-07
339108,LEESEL TRANSPORTATION CORP (B2192),n531,PM Run,Running Late,Heavy Traffic,46-60 Min,02566,false,2021-06-07
339040,LEESEL TRANSPORTATION CORP (B2192),n531,AM Run,Running Late,Heavy Traffic,31-45 Min,02053,false,2021-06-07
339040,LEESEL TRANSPORTATION CORP (B2192),n531,AM Run,Running Late,Heavy Traffic,31-45 Min,02566,false,2021-06-07
341954,LEESEL TRANSPORTATION CORP (B2192),n532,PM Run,Running Late,Flat Tire,31-45 Min,02340,false,2021-06-25
341954,LEESEL TRANSPORTATION CORP (B2192),n532,PM Run,Running Late,Flat Tire,31-45 Min,02566,false,2021-06-25
341807,LEESEL TRANSPORTATION CORP (B2192),n532,PM Run,Running Late,Heavy Traffic,31-45 Min,02340,false,2021-06-24
341807,LEESEL TRANSPORTATION CORP (B2192),n532,PM Run,Running Late,Heavy Traffic,31-45 Min,02566,false,2021-06-24
341832,LEESEL TRANSPORTATION CORP (B2192),n532,AM Run,Running Late,Heavy Traffic,31-45 Min,02340,false,2021-06-24
341832,LEESEL TRANSPORTATION CORP (B2192),n532,AM Run,Running Late,Heavy Traffic,31-45 Min,02566,false,2021-06-24
341609,LEESEL TRANSPORTATION CORP (B2192),n532,PM Run,Running Late,Heavy Traffic,31-45 Min,02340,false,2021-06-22
341609,LEESEL TRANSPORTATION CORP (B2192),n532,PM Run,Running Late,Heavy Traffic,31-45 Min,02566,false,2021-06-22
341582,LEESEL TRANSPORTATION CORP (B2192),n532,AM Run,Running Late,Heavy Traffic,31-45 Min,02340,false,2021-06-22
341582,LEESEL TRANSPORTATION CORP (B2192),n532,AM Run,Running Late,Heavy Traffic,31-45 Min,02566,false,2021-06-22
341311,LEESEL TRANSPORTATION CORP (B2192),n532,PM Run,Running Late,Heavy Traffic,31-45 Min,02340,false,2021-06-21
341311,LEESEL TRANSPORTATION CORP (B2192),n532,PM Run,Running Late,Heavy Traffic,31-45 Min,02566,false,2021-06-21
341407,LEESEL TRANSPORTATION CORP (B2192),n532,AM Run,Running Late,Heavy Traffic,31-45 Min,02340,false,2021-06-21
341407,LEESEL TRANSPORTATION CORP (B2192),n532,AM Run,Running Late,Heavy Traffic,31-45 Min,02566,false,2021-06-21
340184,LEESEL TRANSPORTATION CORP (B2192),n532,PM Run,Running Late,Heavy Traffic,46-60 Min,02340,false,2021-06-11
340184,LEESEL TRANSPORTATION CORP (B2192),n532,PM Run,Running Late,Heavy Traffic,46-60 Min,02566,false,2021-06-11
340147,LEESEL TRANSPORTATION CORP (B2192),n532,AM Run,Running Late,Heavy Traffic,46-60 Min,02340,false,2021-06-11
340147,LEESEL TRANSPORTATION CORP (B2192),n532,AM Run,Running Late,Heavy Traffic,46-60 Min,02566,false,2021-06-11
339948,LEESEL TRANSPORTATION CORP (B2192),n532,PM Run,Running Late,Heavy Traffic,31-45 Min,02340,false,2021-06-10
339948,LEESEL TRANSPORTATION CORP (B2192),n532,PM Run,Running Late,Heavy Traffic,31-45 Min,02566,false,2021-06-10
339322,LEESEL TRANSPORTATION CORP (B2192),n532,PM Run,Running Late,Heavy Traffic,31-45 Min,02340,false,2021-06-09
339322,LEESEL TRANSPORTATION CORP (B2192),n532,PM Run,Running Late,Heavy Traffic,31-45 Min,02566,false,2021-06-09
339553,LEESEL TRANSPORTATION CORP (B2192),n532,AM Run,Running Late,Heavy Traffic,46-60 Min,02340,false,2021-06-09
339553,LEESEL TRANSPORTATION CORP (B2192),n532,AM Run,Running Late,Heavy Traffic,46-60 Min,02566,false,2021-06-09
338737,LEESEL TRANSPORTATION CORP (B2192),n532,PM Run,Running Late,Heavy Traffic,46-60 Min,02340,false,2021-06-04
338737,LEESEL TRANSPORTATION CORP (B2192),n532,PM Run,Running Late,Heavy Traffic,46-60 Min,02566,false,2021-06-04
341955,HOYT TRANSPORTATION CORP.,n533,PM Run,Running Late,Heavy Traffic,0-15 Min,02011,false,2021-06-25
341955,HOYT TRANSPORTATION CORP.,n533,PM Run,Running Late,Heavy Traffic,0-15 Min,02566,false,2021-06-25
341955,HOYT TRANSPORTATION CORP.,n533,PM Run,Running Late,Heavy Traffic,0-15 Min,02983,false,2021-06-25
341167,HOYT TRANSPORTATION CORP.,n533,PM Run,Running Late,Heavy Traffic,16-30 Min,02011,false,2021-06-18
341167,HOYT TRANSPORTATION CORP.,n533,PM Run,Running Late,Heavy Traffic,16-30 Min,02566,false,2021-06-18
341167,HOYT TRANSPORTATION CORP.,n533,PM Run,Running Late,Heavy Traffic,16-30 Min,02983,false,2021-06-18
341680,LEESEL TRANSPORTATION CORP (B2192),n534,PM Run,Running Late,Heavy Traffic,46-60 Min,02053,false,2021-06-23
341680,LEESEL TRANSPORTATION CORP (B2192),n534,PM Run,Running Late,Heavy Traffic,46-60 Min,02170,false,2021-06-23
341680,LEESEL TRANSPORTATION CORP (B2192),n534,PM Run,Running Late,Heavy Traffic,46-60 Min,02611,false,2021-06-23
341212,LEESEL TRANSPORTATION CORP (B2192),n534,PM Run,Running Late,Heavy Traffic,31-45 Min,02053,false,2021-06-18
341212,LEESEL TRANSPORTATION CORP (B2192),n534,PM Run,Running Late,Heavy Traffic,31-45 Min,02170,false,2021-06-18
341212,LEESEL TRANSPORTATION CORP (B2192),n534,PM Run,Running Late,Heavy Traffic,31-45 Min,02611,false,2021-06-18
341186,LEESEL TRANSPORTATION CORP (B2192),n534,AM Run,Running Late,Heavy Traffic,31-45 Min,02053,false,2021-06-18
341186,LEESEL TRANSPORTATION CORP (B2192),n534,AM Run,Running Late,Heavy Traffic,31-45 Min,02170,false,2021-06-18
341186,LEESEL TRANSPORTATION CORP (B2192),n534,AM Run,Running Late,Heavy Traffic,31-45 Min,02611,false,2021-06-18
340837,LEESEL TRANSPORTATION CORP (B2192),n534,AM Run,Running Late,Heavy Traffic,31-45 Min,02053,false,2021-06-16
340837,LEESEL TRANSPORTATION CORP (B2192),n534,AM Run,Running Late,Heavy Traffic,31-45 Min,02170,false,2021-06-16
340837,LEESEL TRANSPORTATION CORP (B2192),n534,AM Run,Running Late,Heavy Traffic,31-45 Min,02611,false,2021-06-16
339427,LEESEL TRANSPORTATION CORP (B2192),n534,AM Run,Running Late,Heavy Traffic,46-60 Min,02053,false,2021-06-09
339427,LEESEL TRANSPORTATION CORP (B2192),n534,AM Run,Running Late,Heavy Traffic,46-60 Min,02170,false,2021-06-09
339427,LEESEL TRANSPORTATION CORP (B2192),n534,AM Run,Running Late,Heavy Traffic,46-60 Min,02611,false,2021-06-09
338707,LEESEL TRANSPORTATION CORP (B2192),n534,PM Run,Running Late,Heavy Traffic,0-15 Min,02053,false,2021-06-03
338707,LEESEL TRANSPORTATION CORP (B2192),n534,PM Run,Running Late,Heavy Traffic,0-15 Min,02170,false,2021-06-03
338707,LEESEL TRANSPORTATION CORP (B2192),n534,PM Run,Running Late,Heavy Traffic,0-15 Min,02611,false,2021-06-03
341408,LEESEL TRANSPORTATION CORP (B2192),n535,PM Run,Running Late,Heavy Traffic,31-45 Min,02001,false,2021-06-21
341424,LEESEL TRANSPORTATION CORP (B2192),n535,AM Run,Running Late,Heavy Traffic,31-45 Min,02001,false,2021-06-21
341964,LEESEL TRANSPORTATION CORP (B2192),n542,AM Run,Running Late,Heavy Traffic,31-45 Min,02698,false,2021-06-25
340876,LEESEL TRANSPORTATION CORP (B2192),n543,AM Run,Running Late,Heavy Traffic,46-60 Min,02002,false,2021-06-17
340876,LEESEL TRANSPORTATION CORP (B2192),n543,AM Run,Running Late,Heavy Traffic,46-60 Min,02551,false,2021-06-17
340793,HOYT TRANSPORTATION CORP.,n544,PM Run,Running Late,Heavy Traffic,16-30 Min,02169,false,2021-06-16
340310,HOYT TRANSPORTATION CORP.,n544,AM Run,Running Late,Weather Conditions,16-30 Min,02169,false,2021-06-14
338642,HOYT TRANSPORTATION CORP.,n544,PM Run,Running Late,Heavy Traffic,0-15 Min,02169,false,2021-06-02
341495,LEESEL TRANSPORTATION CORP (B2192),n545,AM Run,Running Late,Heavy Traffic,46-60 Min,02028,false,2021-06-22
341224,LEESEL TRANSPORTATION CORP (B2192),n545,AM Run,Running Late,Heavy Traffic,31-45 Min,02028,false,2021-06-18
340326,LEESEL TRANSPORTATION CORP (B2192),n545,PM Run,Running Late,Heavy Traffic,46-60 Min,02028,false,2021-06-14
339688,LEESEL TRANSPORTATION CORP (B2192),n545,PM Run,Running Late,Heavy Traffic,46-60 Min,02028,false,2021-06-10
339651,LEESEL TRANSPORTATION CORP (B2192),n545,AM Run,Running Late,Heavy Traffic,31-45 Min,02028,false,2021-06-10
339403,LEESEL TRANSPORTATION CORP (B2192),n545,PM Run,Running Late,Heavy Traffic,31-45 Min,02028,false,2021-06-09
339459,LEESEL TRANSPORTATION CORP (B2192),n545,AM Run,Running Late,Heavy Traffic,31-45 Min,02028,false,2021-06-09
339229,LEESEL TRANSPORTATION CORP (B2192),n545,PM Run,Running Late,Heavy Traffic,31-45 Min,02028,false,2021-06-08
339181,LEESEL TRANSPORTATION CORP (B2192),n545,AM Run,Running Late,Heavy Traffic,46-60 Min,02028,false,2021-06-08
339078,LEESEL TRANSPORTATION CORP (B2192),n545,PM Run,Running Late,Heavy Traffic,31-45 Min,02028,false,2021-06-07
338965,LEESEL TRANSPORTATION CORP (B2192),n545,AM Run,Running Late,Heavy Traffic,31-45 Min,02028,false,2021-06-07
338787,LEESEL TRANSPORTATION CORP (B2192),n545,PM Run,Running Late,Heavy Traffic,46-60 Min,02028,false,2021-06-04
338468,LEESEL TRANSPORTATION CORP (B2192),n545,PM Run,Running Late,Heavy Traffic,31-45 Min,02028,false,2021-06-02
338436,LEESEL TRANSPORTATION CORP (B2192),n545,AM Run,Running Late,Heavy Traffic,46-60 Min,02028,false,2021-06-02
338435,LEESEL TRANSPORTATION CORP (B2192),n545,PM Run,Running Late,Heavy Traffic,31-45 Min,02028,false,2021-06-01
338418,LEESEL TRANSPORTATION CORP (B2192),n545,AM Run,Running Late,Heavy Traffic,46-60 Min,02028,false,2021-06-01
341236,HOYT TRANSPORTATION CORP.,n551,PM Run,Running Late,Heavy Traffic,0-15 Min,02051,false,2021-06-18
341236,HOYT TRANSPORTATION CORP.,n551,PM Run,Running Late,Heavy Traffic,0-15 Min,02310,false,2021-06-18
341236,HOYT TRANSPORTATION CORP.,n551,PM Run,Running Late,Heavy Traffic,0-15 Min,02605,false,2021-06-18
341068,HOYT TRANSPORTATION CORP.,n551,AM Run,Running Late,Heavy Traffic,0-15 Min,02051,false,2021-06-17
341068,HOYT TRANSPORTATION CORP.,n551,AM Run,Running Late,Heavy Traffic,0-15 Min,02310,false,2021-06-17
